killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
UMP9,shuaidanxiaosa,10,371379.9,421774.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,397,wanshibugong_,18,371327.7,422115.2
SKS,xiyebing,18,368240.7,421210,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,106,Even1W,25,368193.4,421276.7
UMP9,xiyebing,18,368154,421207.2,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,121,RAY-Coach,25,368059.9,421231.5
S1897,nidayeyehye,6,439380.1,275806.9,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,267,Mohan_,22,439455.9,276693.8
Down and Out,ffqqyyll,10,369551.8,424740.7,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,397,xiyebing,18,369527.3,424413.8
Down and Out,Seeyouloveme,10,263015,440724.8,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,1090,wmdswljmkljk,9,262955.8,442537.3
Win94,Seeyouloveme,10,365113.2,417362.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,118,yindang_Mr,24,365201.1,418024.8
Grenade,wuxiyewang,15,703421.8,35166.37,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,561,wuxiyewang,15,703421.8,35166.37
AKM,God_HY6666,21,376730.2,433456.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,185,swf01,18,376648.2,432827.4
UMP9,Seeyouloveme,10,261777.7,440092,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,1055,baiyeF91,9,260822.1,437026.1
Down and Out,ffqqyyll,10,373185.3,429293.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,274,LI_HAHA,21,374635,434745.5
Down and Out,ScorpioL,16,652241.5,254474.4,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,357,Amengqi,19,654182.8,259330.7
S1897,shuaidanxiaosa,10,368382.2,430335.5,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,274,wanpeng19880425,21,369184.9,429998.1
Kar98k,zyt8902,16,118568.1,460277.8,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,1440,Dirgebaiye,3,100117.3,412457.2
M416,jolistnic,2,100887.2,423837.2,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,1746,Hyn0001,3,100965.3,427554.7
P1911,108550030,10,371208.1,422076.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,100,bearllsencc,23,370972.5,422234.9
UMP9,108550030,10,368900.3,421250.4,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,138,douyutv-pangbin,25,366727.6,422184.2
M416,108550030,10,370525.2,421346.9,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,172,needgun,23,371290.2,422419.3
UMP9,woshixiatian,9,263565.4,441503.6,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,1087,Seeyouloveme,10,263042.6,441464.5
SCAR-L,rockctZz,8,478032.4,568135.5,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,602,danidan_111,13,478772.6,568630.7
Down and Out,rockctZz,8,477950.3,567938.9,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,602,yiranhualili,13,481081.2,567907.8
SCAR-L,Dereon,16,704970,33020.41,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,509,QAQ-DaDaDa,15,705935.5,33180.92
M416,CHINARiven,25,371327.4,423720.7,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,95,MMMAAA567,24,371386,423839.7
S686,wanshibugong_,18,371183.9,421389.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,324,108550030,10,370921.7,421414.7
Tommy Gun,wanpeng19880425,21,368891.5,429688,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,156,nishidalaobi,24,371153.1,432785.5
SCAR-L,ScorpioL,16,142676.7,473517.3,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,1293,xiaoerhfd,5,151987.2,449759
SKS,Poshbagel,2,364889.2,271015.1,MIRAMAR,2U4GBNA0YmnceNuNdTToVbrAgIiNYWPOuWB4LpwwklNJ2cQXLTt-xSlVyMLFil_f,534,China-ZFY,,365519.4,274944.5
